,set
135091_flip1,train
120318_flip1,train
146625_flip1,train
130802_flip1,train
103145_flip1,train
132786_flip1,train
149268_flip1,train
134641_flip1,train
111807_flip1,train
86192_flip1,train
127425_flip1,train
109407_flip1,train
147847_flip1,train
109880_flip1,train
120789_flip1,train
125069_flip1,train
121717_flip1,train
139932_flip1,train
142637_flip1,train
108882_flip1,train
133644_flip1,train
52426_flip1,train
140384_flip1,train
28066_flip1,train
127872_flip1,train
106071_flip1,train
116054_flip1,train
122232_flip1,train
124142_flip1,train
140744_flip1,train
114679_flip1,train
147392_flip1,train
161172_flip1,train
116080_flip1,train
140736_flip1,train
77982_flip1,train
107895_flip1,train
131698_flip1,train
113245_flip1,train
129384_flip1,train
124073_flip1,train
139255_flip1,train
136024_flip1,train
97949_flip1,train
126991_flip1,train
127420_flip1,train
116565_flip1,train
138839_flip1,train
144538_flip1,train
82389_flip1,train
147855_flip1,train
120778_flip1,train
126970_flip1,train
127003_flip1,train
127429_flip1,train
126484_flip1,train
128359_flip1,train
128866_flip1,train
99379_flip1,train
109369_flip1,train
107040_flip1,train
135983_flip1,train
86190_flip1,train
112208_flip1,train
107537_flip1,train
117953_flip1,train
111716_flip1,train
133613_flip1,train
72851_flip1,train
94628_flip1,train
137915_flip1,train
117513_flip1,train
123643_flip1,train
118892_flip1,train
122836_flip1,train
136423_flip1,train
130766_flip1,train
114578_flip1,train
194431_flip1,train
106113_flip1,train
81911_flip1,train
111714_flip1,train
125581_flip1,train
146425_flip1,train
124558_flip1,train
102801_flip1,train
86177_flip1,train
133154_flip1,train
130201_flip1,train
112796_flip1,train
112791_flip1,train
148542_flip1,train
123614_flip1,train
134113_flip1,train
150910_flip1,train
120368_flip1,train
139760_flip1,train
121691_flip1,train
136939_flip1,train
93679_flip1,train
101379_flip1,train
142137_flip1,train
146918_flip1,train
162592_flip1,train
139787_flip1,train
134603_flip1,train
133129_flip1,train
141695_flip1,train
122216_flip1,train
132162_flip1,train
137417_flip1,train
131721_flip1,train
197289_flip1,train
120363_flip1,train
135493_flip1,train
114061_flip1,train
151599_flip1,train
139302_flip1,train
163053_flip1,train
126480_flip1,train
151632_flip1,train
190775_flip1,train
123637_flip1,train
194912_flip1,train
137411_flip1,train
131215_flip1,train
173498_flip1,train
125965_flip1,train
172568_flip1,train
136899_flip1,train
145204_flip1,train
174475_flip1,train
122228_flip1,train
108481_flip1,train
183979_flip1,train
105040_flip1,train
126515_flip1,train
119922_flip1,train
152611_flip1,train
113732_flip1,train
135071_flip1,train
127007_flip1,train
101741_flip1,train
104219_flip1,train
121248_flip1,train
140262_flip1,train
125094_flip1,train
114116_flip1,train
127949_flip1,train
133260_flip1,train
125072_flip1,train
77629_flip1,train
145950_flip1,train
120846_flip1,train
116110_flip1,train
89025_flip1,train
128847_flip1,train
120307_flip1,train
113593_flip1,train
125056_flip1,train
130769_flip1,train
111240_flip1,train
120296_flip1,train
127453_flip1,train
114113_flip1,train
99857_flip1,train
118435_flip1,train
18116_flip1,train
167312_flip1,train
111726_flip1,train
119382_flip1,train
121420_flip1,train
93675_flip1,train
135025_flip1,train
101715_flip1,train
147370_flip1,train
136938_flip1,train
147845_flip1,train
124116_flip1,train
119794_flip1,train
120294_flip1,train
75238_flip1,train
88082_flip1,train
115014_flip1,train
105608_flip1,train
131720_flip1,train
133160_flip1,train
182078_flip1,train
94086_flip1,train
182081_flip1,train
136508_flip1,train
183978_flip1,train
124119_flip1,train
113657_flip1,train
175530_flip1,train
92730_flip1,train
119862_flip1,train
136012_flip1,train
133164_flip1,train
150911_flip1,train
148798_flip1,train
141222_flip1,train
124560_flip1,train
65742_flip1,train
82844_flip1,train
83332_flip1,train
135081_flip1,train
120342_flip1,train
117993_flip1,train
100425_flip1,train
120766_flip1,train
115504_flip1,train
144066_flip1,train
145686_flip1,train
133099_flip1,train
72378_flip1,train
109855_flip1,train
132153_flip1,train
141200_flip1,train
115053_flip1,train
119886_flip1,train
123161_flip1,train
88547_flip1,train
77513_flip1,train
112747_flip1,train
114100_flip1,train
84259_flip1,train
101240_flip1,train
108367_flip1,train
153075_flip1,train
123658_flip1,train
116056_flip1,train
114648_flip1,train
124612_flip1,train
145962_flip1,train
19067_flip1,train
83753_flip1,train
140719_flip1,train
130316_flip1,train
143110_flip1,train
144529_flip1,train
100330_flip1,train
103165_flip1,train
115570_flip1,train
123635_flip1,train
109884_flip1,train
181604_flip1,train
103666_flip1,train
122271_flip1,train
122173_flip1,train
123164_flip1,train
107505_flip1,train
153099_flip1,train
142626_flip1,train
126519_flip1,train
128362_flip1,train
122268_flip1,train
149930_flip1,train
120319_flip1,train
51471_flip1,train
140726_flip1,train
123198_flip1,train
110828_flip1,train
116580_flip1,train
218240_flip1,train
99334_flip1,train
84297_flip1,train
112750_flip1,train
60463_flip1,train
79891_flip1,train
147398_flip1,train
86530_flip1,train
129817_flip1,train
159192_flip1,train
136574_flip1,train
154992_flip1,train
125995_flip1,train
127411_flip1,train
83329_flip1,train
159193_flip1,train
122742_flip1,train
104188_flip1,train
134578_flip1,train
178746_flip1,train
147378_flip1,train
128911_flip1,train
109431_flip1,train
145966_flip1,train
109432_flip1,train
127386_flip1,train
102802_flip1,train
177798_flip1,train
119839_flip1,train
128869_flip1,train
72850_flip1,train
99898_flip1,train
152145_flip1,train
119840_flip1,train
145967_flip1,train
131256_flip1,train
104097_flip1,train
138835_flip1,train
130305_flip1,train
104222_flip1,train
94673_flip1,train
106072_flip1,train
115047_flip1,train
213929_flip1,train
107885_flip1,train
107534_flip1,train
123656_flip1,train
118913_flip1,train
108462_flip1,train
74185_flip1,train
116028_flip1,train
128370_flip1,train
125057_flip1,train
134044_flip1,train
128835_flip1,train
101282_flip1,train
132673_flip1,train
98543_flip1,train
89021_flip1,train
114543_flip1,train
167794_flip1,train
116464_flip1,train
133169_flip1,train
103621_flip1,train
121275_flip1,train
131281_flip1,train
122212_flip1,train
152140_flip1,train
68104_flip1,train
131743_flip1,train
123623_flip1,train
125111_flip1,train
123158_flip1,train
130258_flip1,train
136013_flip1,train
106994_flip1,train
151633_flip1,train
152142_flip1,train
120741_flip1,train
114579_flip1,train
145020_flip1,train
109886_flip1,train
93216_flip1,train
144522_flip1,train
85592_flip1,train
139300_flip1,train
151136_flip1,train
86150_flip1,train
112691_flip1,train
86063_flip1,train
120298_flip1,train
112185_flip1,train
144546_flip1,train
118902_flip1,train
135092_flip1,train
132163_flip1,train
97420_flip1,train
163568_flip1,train
173125_flip1,train
135021_flip1,train
96469_flip1,train
128881_flip1,train
20969_flip1,train
129295_flip1,train
134558_flip1,train
55271_flip1,train
129316_flip1,train
102192_flip1,train
102667_flip1,train
127468_flip1,train
135042_flip1,train
150225_flip1,train
125042_flip1,train
139729_flip1,train
116107_flip1,train
75714_flip1,train
132651_flip1,train
123648_flip1,train
102193_flip1,train
115987_flip1,train
143559_flip1,train
136020_flip1,train
135996_flip1,train
88548_flip1,train
96609_flip1,train
116556_flip1,train
112186_flip1,train
129383_flip1,train
147368_flip1,train
100347_flip1,train
112638_flip1,train
151611_flip1,train
143539_flip1,train
159667_flip1,train
108003_flip1,train
107884_flip1,train
144544_flip1,train
140712_flip1,train
64792_flip1,train
139770_flip1,train
122198_flip1,train
120779_flip1,train
128404_flip1,train
99019_flip1,train
141692_flip1,train
74781_flip1,train
120329_flip1,train
122211_flip1,train
173995_flip1,train
135548_flip1,train
131204_flip1,train
69547_flip1,train
130329_flip1,train
186351_flip1,train
110327_flip1,train
103733_flip1,train
126031_flip1,train
134561_flip1,train
101772_flip1,train
18115_flip1,train
141185_flip1,train
92729_flip1,train
114643_flip1,train
133175_flip1,train
120764_flip1,train
120848_flip1,train
146154_flip1,train
115966_flip1,train
111237_flip1,train
141184_flip1,train
173042_flip1,train
125538_flip1,train
97966_flip1,train
83351_flip1,train
126512_flip1,train
122734_flip1,train
95995_flip1,train
107039_flip1,train
70437_flip1,train
126998_flip1,train
127954_flip1,train
141209_flip1,train
151650_flip1,train
137400_flip1,train
171625_flip1,train
209657_flip1,train
127444_flip1,train
94191_flip1,train
115482_flip1,train
137883_flip1,train
130768_flip1,train
88051_flip1,train
142631_flip1,train
123171_flip1,train
113268_flip1,train
50528_flip1,train
133176_flip1,train
199738_flip1,train
118469_flip1,train
126044_flip1,train
126457_flip1,train
135074_flip1,train
116093_flip1,train
123181_flip1,train
145021_flip1,train
141674_flip1,train
123632_flip1,train
121291_flip1,train
123188_flip1,train
137406_flip1,train
106988_flip1,train
127893_flip1,train
121805_flip1,train
101767_flip1,train
139776_flip1,train
110788_flip1,train
132101_flip1,train
80367_flip1,train
132180_flip1,train
95617_flip1,train
142136_flip1,train
128910_flip1,train
100761_flip1,train
123197_flip1,train
122704_flip1,train
131717_flip1,train
118844_flip1,train
121763_flip1,train
139433_flip1,train
133580_flip1,train
69549_flip1,train
93718_flip1,train
118893_flip1,train
134602_flip1,train
162092_flip1,train
106516_flip1,train
133116_flip1,train
146607_flip1,train
83687_flip1,train
134581_flip1,train
131697_flip1,train
88523_flip1,train
129793_flip1,train
116122_flip1,train
145688_flip1,train
96136_flip1,train
145024_flip1,train
131687_flip1,train
138388_flip1,train
109792_flip1,train
94152_flip1,train
98428_flip1,train
103619_flip1,train
130772_flip1,train
101289_flip1,train
72866_flip1,train
52427_flip1,train
71430_flip1,train
101244_flip1,train
73826_flip1,train
134049_flip1,train
131258_flip1,train
141666_flip1,train
179674_flip1,train
129323_flip1,train
143076_flip1,train
133646_flip1,train
147372_flip1,train
115492_flip1,train
106943_flip1,train
138843_flip1,train
153097_flip1,train
155468_flip1,train
125555_flip1,train
174920_flip1,train
123163_flip1,train
147369_flip1,train
149488_flip1,train
125540_flip1,train
125565_flip1,train
85227_flip1,train
112696_flip1,train
85118_flip1,train
117940_flip1,train
51478_flip1,train
110414_flip1,train
135116_flip1,train
172176_flip1,train
126534_flip1,train
86671_flip1,train
111706_flip1,train
170176_flip1,train
121767_flip1,train
97519_flip1,train
94704_flip1,train
121894_flip1,train
75611_flip1,train
138836_flip1,train
98986_flip1,train
100341_flip1,train
167319_flip1,train
90445_flip1,train
119387_flip1,train
138841_flip1,train
122658_flip1,train
122269_flip1,train
87143_flip1,train
134584_flip1,train
105515_flip1,train
146440_flip1,train
126481_flip1,train
161613_flip1,train
177433_flip1,train
132231_flip1,train
108037_flip1,train
137881_flip1,train
132693_flip1,train
174919_flip1,train
114103_flip1,train
119378_flip1,train
143591_flip1,train
131826_flip1,train
5732_flip1,train
117407_flip1,train
120359_flip1,train
106511_flip1,train
147850_flip1,train
162595_flip1,train
146421_flip1,train
139284_flip1,train
166855_flip1,train
162120_flip1,train
118489_flip1,train
151193_flip1,train
110353_flip1,train
99473_flip1,train
136493_flip1,train
105638_flip1,train
121256_flip1,train
130724_flip1,train
123136_flip1,train
107897_flip1,train
124607_flip1,train
140718_flip1,train
146924_flip1,train
139297_flip1,train
115018_flip1,train
94091_flip1,train
129324_flip1,train
155944_flip1,train
129831_flip1,train
126496_flip1,train
164949_flip1,train
125531_flip1,train
96135_flip1,train
178393_flip1,train
153094_flip1,train
110834_flip1,train
133156_flip1,train
149749_flip1,train
125082_flip1,train
127941_flip1,train
146896_flip1,train
73816_flip1,train
103620_flip1,train
122189_flip1,train
114683_flip1,train
129326_flip1,train
169230_flip1,train
149287_flip1,train
118467_flip1,train
126011_flip1,train
86670_flip1,train
137861_flip1,train
106469_flip1,train
105571_flip1,train
115638_flip1,train
144049_flip1,train
131674_flip1,train
130313_flip1,train
124587_flip1,train
115594_flip1,train
143788_flip1,train
72379_flip1,train
128368_flip1,train
128381_flip1,train
113226_flip1,train
104564_flip1,train
130304_flip1,train
131259_flip1,train
115106_flip1,train
145973_flip1,train
143126_flip1,train
134117_flip1,train
135994_flip1,train
139299_flip1,train
138811_flip1,train
135497_flip1,train
163067_flip1,train
62833_flip1,train
120725_flip1,train
132215_flip1,train
120386_flip1,train
119912_flip1,train
128902_flip1,train
144964_flip1,train
192568_flip1,train
120767_flip1,train
17642_flip1,train
121806_flip1,train
146443_flip1,train
125085_flip1,train
121758_flip1,train
141201_flip1,train
110416_flip1,train
99338_flip1,train
129362_flip1,train
173997_flip1,train
118454_flip1,train
62888_flip1,train
140245_flip1,train
141187_flip1,train
105134_flip1,train
143582_flip1,train
104694_flip1,train
113131_flip1,train
139313_flip1,train
129854_flip1,train
147595_flip1,train
134109_flip1,train
132634_flip1,train
179223_flip1,train
94625_flip1,train
95655_flip1,train
98041_flip1,train
129380_flip1,train
99865_flip1,train
127891_flip1,train
138817_flip1,train
102241_flip1,train
108857_flip1,train
126941_flip1,train
142643_flip1,train
126974_flip1,train
84284_flip1,train
126944_flip1,train
107421_flip1,train
123615_flip1,train
168271_flip1,train
147579_flip1,train
135970_flip1,train
93610_flip1,train
211569_flip1,train
117959_flip1,train
112799_flip1,train
95103_flip1,train
107561_flip1,train
65269_flip1,train
141224_flip1,train
81910_flip1,train
84769_flip1,train
113273_flip1,train
195864_flip1,train
105607_flip1,train
145487_flip1,train
126436_flip1,train
122716_flip1,train
136490_flip1,train
131757_flip1,train
108414_flip1,train
107083_flip1,train
136010_flip1,train
122214_flip1,train
112792_flip1,train
99858_flip1,train
72400_flip1,train
151173_flip1,train
113724_flip1,train
83808_flip1,train
88079_flip1,train
148791_flip1,train
121268_flip1,train
131730_flip1,train
182556_flip1,train
124128_flip1,train
98508_flip1,train
161200_flip1,train
83692_flip1,train
100813_flip1,train
136936_flip1,train
135592_flip1,train
111241_flip1,train
166378_flip1,train
162617_flip1,train
91711_flip1,train
172072_flip1,train
118960_flip1,train
132664_flip1,train
151172_flip1,train
24343_flip1,train
141173_flip1,train
110792_flip1,train
179221_flip1,train
129309_flip1,train
140255_flip1,train
120792_flip1,train
112273_flip1,train
128830_flip1,train
132650_flip1,train
113618_flip1,train
115494_flip1,train
146903_flip1,train
135968_flip1,train
94224_flip1,train
173123_flip1,train
128822_flip1,train
178277_flip1,train
130268_flip1,train
123139_flip1,train
109882_flip1,train
111799_flip1,train
129795_flip1,train
164480_flip1,train
150405_flip1,train
125077_flip1,train
107893_flip1,train
172545_flip1,train
163571_flip1,train
126954_flip1,train
75234_flip1,train
148051_flip1,train
106041_flip1,train
159199_flip1,train
124081_flip1,train
121748_flip1,train
85719_flip1,train
127534_flip1,train
129372_flip1,train
53246_flip1,train
144530_flip1,train
98069_flip1,train
122239_flip1,train
139783_flip1,train
185496_flip1,train
123636_flip1,train
93243_flip1,train
110375_flip1,train
104661_flip1,train
124126_flip1,train
183980_flip1,train
76200_flip1,train
161142_flip1,train
87534_flip1,train
122659_flip1,train
98996_flip1,train
127892_flip1,train
141667_flip1,train
101761_flip1,train
110330_flip1,train
82856_flip1,train
177431_flip1,train
122723_flip1,train
131733_flip1,train
134136_flip1,train
152623_flip1,train
91303_flip1,train
54321_flip1,train
111300_flip1,train
130805_flip1,train
127935_flip1,train
92255_flip1,train
117481_flip1,train
146419_flip1,train
126977_flip1,train
87144_flip1,train
116109_flip1,train
131232_flip1,train
161627_flip1,train
119400_flip1,train
158803_flip1,train
136494_flip1,train
136449_flip1,train
151670_flip1,train
148069_flip1,train
167803_flip1,train
103166_flip1,train
171602_flip1,train
197364_flip1,train
133127_flip1,train
122724_flip1,train
159741_flip1,train
159752_flip1,train
87619_flip1,train
105157_flip1,train
150237_flip1,train
82373_flip1,train
173976_flip1,train
143064_flip1,train
159660_flip1,train
196816_flip1,train
130794_flip1,train
141215_flip1,train
121321_flip1,train
98939_flip1,train
70022_flip1,train
120832_flip1,train
130729_flip1,train
160221_flip1,train
134559_flip1,train
124583_flip1,train
144997_flip1,train
112184_flip1,train
134997_flip1,train
122669_flip1,train
68005_flip1,train
101743_flip1,train
179701_flip1,train
133126_flip1,train
87135_flip1,train
191252_flip1,train
166851_flip1,train
83323_flip1,train
121738_flip1,train
106044_flip1,train
178730_flip1,train
124144_flip1,train
115118_flip1,train
114553_flip1,train
104617_flip1,train
117494_flip1,train
111331_flip1,train
171139_flip1,train
121792_flip1,train
83343_flip1,train
82843_flip1,train
118962_flip1,train
110786_flip1,train
174474_flip1,train
137911_flip1,train
105988_flip1,train
130779_flip1,train
69076_flip1,train
116491_flip1,train
116096_flip1,train
120330_flip1,train
121277_flip1,train
126969_flip1,train
110842_flip1,train
148323_flip1,train
77514_flip1,train
109873_flip1,train
191595_flip2,train
79858_flip2,train
115064_flip2,train
102722_flip2,train
120310_flip2,train
177300_flip2,train
105038_flip2,train
84289_flip2,train
135517_flip2,train
67504_flip2,train
130792_flip2,train
111310_flip2,train
128880_flip2,train
80480_flip2,train
130748_flip2,train
103269_flip2,train
94196_flip2,train
109883_flip2,train
127430_flip2,train
129792_flip2,train
99335_flip2,train
131266_flip2,train
76663_flip2,train
115573_flip2,train
135001_flip2,train
105567_flip2,train
148344_flip2,train
109887_flip2,train
121255_flip2,train
171150_flip2,train
182079_flip2,train
115625_flip2,train
121322_flip2,train
114687_flip2,train
127028_flip2,train
131682_flip2,train
174445_flip2,train
116928_flip2,train
113727_flip2,train
183589_flip2,train
109945_flip2,train
128394_flip2,train
175996_flip2,train
129347_flip2,train
106574_flip2,train
145951_flip2,train
132194_flip2,train
129354_flip2,train
103755_flip2,train
173124_flip2,train
125081_flip2,train
82397_flip2,train
136463_flip2,train
112182_flip2,train
122264_flip2,train
113256_flip2,train
150716_flip2,train
125638_flip2,train
212041_flip2,train
71915_flip2,train
107419_flip2,train
101370_flip2,train
106999_flip2,train
83818_flip2,train
134950_flip2,train
77150_flip2,train
123184_flip2,train
127876_flip2,train
170664_flip2,train
126531_flip2,train
182077_flip2,train
98436_flip2,train
162102_flip2,train
120804_flip2,train
120369_flip2,train
119380_flip2,train
135514_flip2,train
123191_flip2,train
136863_flip2,train
135089_flip2,train
96943_flip2,train
121797_flip2,train
114205_flip2,train
176958_flip2,train
17641_flip2,train
120360_flip2,train
145468_flip2,train
127906_flip2,train
135565_flip2,train
74182_flip2,train
111844_flip2,train
147551_flip2,train
111184_flip2,train
118898_flip2,train
117031_flip2,train
152141_flip2,train
132626_flip2,train
181603_flip2,train
23347_flip2,train
132648_flip2,train
114093_flip2,train
77625_flip2,train
80000_flip2,train
108832_flip2,train
108886_flip2,train
124108_flip2,train
115507_flip2,train
110832_flip2,train
130293_flip2,train
71917_flip2,train
144510_flip2,train
125501_flip2,train
116047_flip2,train
173016_flip2,train
110312_flip2,train
122249_flip2,train
130793_flip2,train
71914_flip2,train
173144_flip2,train
98517_flip2,train
98995_flip2,train
115075_flip2,train
126020_flip2,train
126978_flip2,train
100284_flip2,train
114640_flip2,train
114644_flip2,train
155941_flip2,train
175992_flip2,train
151385_flip2,train
124121_flip2,train
134059_flip2,train
137437_flip2,train
136932_flip2,train
83690_flip2,train
78569_flip2,train
76087_flip2,train
136466_flip2,train
49101_flip2,train
108360_flip2,train
108833_flip2,train
172571_flip2,train
129340_flip2,train
135018_flip2,train
117491_flip2,train
123123_flip2,train
76185_flip2,train
101769_flip2,train
145682_flip2,train
69905_flip2,train
194910_flip2,train
99493_flip2,train
106108_flip2,train
129305_flip2,train
83810_flip2,train
164008_flip2,train
122706_flip2,train
185019_flip2,train
166911_flip2,train
52900_flip2,train
133177_flip2,train
131257_flip2,train
142168_flip2,train
19545_flip2,train
116465_flip2,train
136486_flip2,train
123135_flip2,train
103744_flip2,train
190277_flip2,train
107559_flip2,train
110827_flip2,train
212042_flip2,train
84170_flip2,train
129840_flip2,train
125480_flip2,train
124591_flip2,train
88526_flip2,train
95619_flip2,train
113656_flip2,train
212044_flip2,train
128901_flip2,train
41883_flip2,train
79416_flip2,train
118416_flip2,train
140236_flip2,train
118937_flip2,train
170675_flip2,train
132169_flip2,train
129516_flip2,train
151125_flip2,train
108842_flip2,train
104707_flip2,train
116079_flip2,train
71931_flip2,train
118970_flip2,train
114536_flip2,train
114215_flip2,train
114692_flip2,train
173516_flip2,train
152585_flip2,train
97523_flip2,train
84293_flip2,train
116531_flip2,train
147844_flip2,train
117523_flip2,train
112667_flip2,train
129301_flip2,train
134535_flip2,train
84164_flip2,train
106077_flip2,train
120338_flip2,train
125091_flip2,train
128827_flip2,train
99901_flip2,train
136459_flip2,train
123667_flip2,train
137395_flip2,train
117522_flip2,train
66689_flip2,train
140708_flip2,train
161191_flip2,train
144536_flip2,train
121290_flip2,train
90901_flip2,train
54796_flip2,train
123180_flip2,train
123647_flip2,train
94225_flip2,train
103734_flip2,train
142131_flip2,train
167325_flip2,train
136462_flip2,train
82860_flip2,train
134127_flip2,train
121273_flip2,train
129811_flip2,train
196416_flip2,train
108935_flip2,train
145016_flip2,train
98482_flip2,train
120292_flip2,train
166854_flip2,train
134096_flip2,train
118916_flip2,train
109872_flip2,train
140205_flip2,train
121328_flip2,train
116077_flip2,train
144515_flip2,train
150712_flip2,train
69056_flip2,train
126930_flip2,train
86196_flip2,train
124533_flip2,train
101710_flip2,train
81908_flip2,train
149267_flip2,train
107939_flip2,train
163094_flip2,train
166852_flip2,train
124601_flip2,train
103730_flip2,train
126936_flip2,train
128849_flip2,train
83811_flip2,train
125106_flip2,train
130759_flip2,train
100806_flip2,train
116929_flip2,train
116519_flip2,train
132665_flip2,train
71916_flip2,train
126965_flip2,train
141192_flip2,train
184062_flip2,train
90290_flip2,train
128820_flip2,train
118368_flip2,train
137870_flip2,train
120815_flip2,train
144052_flip2,train
133574_flip2,train
84718_flip2,train
120331_flip2,train
143600_flip2,train
126450_flip2,train
86147_flip2,train
121740_flip2,train
126462_flip2,train
89024_flip2,train
152128_flip2,train
132193_flip2,train
147564_flip2,train
121310_flip2,train
135540_flip2,train
97912_flip2,train
123174_flip2,train
116011_flip2,train
126955_flip2,train
130763_flip2,train
118487_flip2,train
167384_flip2,train
135010_flip2,train
110850_flip2,train
155925_flip2,train
174921_flip2,train
117043_flip2,train
102238_flip2,train
115031_flip2,train
110825_flip2,train
122674_flip2,train
220138_flip2,train
165905_flip2,train
145965_flip2,train
133567_flip2,train
84168_flip2,train
130333_flip2,train
148338_flip2,train
144531_flip2,train
132202_flip2,train
120818_flip2,train
88092_flip2,train
67172_flip2,train
107464_flip2,train
121744_flip2,train
144261_flip2,train
142639_flip2,train
173619_flip2,train
120745_flip2,train
19068_flip2,train
126928_flip2,train
127957_flip2,train
130767_flip2,train
147593_flip2,train
124165_flip2,train
116415_flip2,train
137446_flip2,train
21921_flip2,train
135967_flip2,train
120299_flip2,train
137867_flip2,train
185490_flip2,train
111785_flip2,train
94653_flip2,train
144527_flip2,train
114199_flip2,train
143595_flip2,train
171584_flip2,train
152137_flip2,train
115052_flip2,train
197765_flip2,train
101763_flip2,train
173020_flip2,train
111367_flip2,train
135086_flip2,train
117496_flip2,train
112657_flip2,train
127392_flip2,train
96945_flip2,train
126967_flip2,train
144047_flip2,train
126470_flip2,train
113696_flip2,train
117926_flip2,train
113616_flip2,train
135995_flip2,train
129327_flip2,train
120817_flip2,train
27167_flip2,train
134103_flip2,train
105181_flip2,train
98862_flip2,train
105052_flip2,train
115611_flip2,train
99471_flip2,train
117049_flip2,train
100898_flip2,train
148975_flip2,train
172099_flip2,train
133151_flip2,train
149272_flip2,train
133623_flip2,train
84756_flip2,train
97998_flip2,train
92740_flip2,train
139771_flip2,train
115098_flip2,train
164518_flip2,train
116052_flip2,train
140725_flip2,train
95180_flip2,train
95990_flip2,train
127450_flip2,train
130288_flip2,train
152125_flip2,train
135055_flip2,train
191701_flip2,train
85232_flip2,train
130274_flip2,train
134545_flip2,train
135472_flip2,train
107517_flip2,train
67629_flip2,train
72336_flip2,train
101719_flip2,train
99852_flip2,train
118484_flip2,train
122210_flip2,train
59988_flip2,train
130884_flip2,train
196338_flip2,train
112751_flip2,train
147842_flip2,train
128396_flip2,train
141182_flip2,train
77034_flip2,train
138387_flip2,train
119434_flip2,train
98004_flip2,train
105657_flip2,train
89399_flip2,train
130677_flip2,train
113134_flip2,train
102326_flip2,train
178271_flip2,train
168744_flip2,train
128355_flip2,train
89037_flip2,train
124611_flip2,train
147380_flip2,train
116601_flip2,train
146444_flip2,train
146445_flip2,train
145018_flip2,train
117038_flip2,train
172540_flip2,train
90291_flip2,train
134579_flip2,train
145968_flip2,train
133632_flip2,train
104096_flip2,train
113637_flip2,train
115649_flip2,train
152124_flip2,train
148326_flip2,train
103662_flip2,train
106607_flip2,train
142645_flip2,train
125488_flip2,train
130717_flip2,train
131211_flip2,train
126981_flip2,train
142640_flip2,train
122281_flip2,train
97419_flip2,train
125090_flip2,train
124585_flip2,train
130249_flip2,train
158802_flip2,train
88090_flip2,train
124619_flip2,train
122692_flip2,train
196340_flip2,train
129845_flip2,train
72853_flip2,train
135502_flip2,train
146626_flip2,train
115114_flip2,train
173120_flip2,train
138830_flip2,train
123608_flip2,train
101267_flip2,train
104228_flip2,train
140707_flip2,train
93750_flip2,train
118438_flip2,train
123112_flip2,train
113227_flip2,train
135075_flip2,train
134996_flip2,train
83823_flip2,train
99902_flip2,train
129821_flip2,train
148526_flip2,train
74291_flip2,train
79047_flip2,train
125547_flip2,train
136452_flip2,train
165906_flip2,train
126487_flip2,train
139767_flip2,train
139312_flip2,train
106557_flip2,train
174927_flip2,train
129859_flip2,train
136862_flip2,train
119320_flip2,train
134568_flip2,train
85710_flip2,train
85243_flip2,train
129289_flip2,train
77984_flip2,train
78457_flip2,train
141189_flip2,train
139285_flip2,train
123137_flip2,train
118462_flip2,train
135521_flip2,train
118503_flip2,train
148521_flip2,train
140206_flip2,train
105637_flip2,train
128348_flip2,train
134582_flip2,train
92252_flip2,train
132195_flip2,train
125066_flip2,train
126465_flip2,train
130282_flip2,train
61465_flip2,train
103665_flip2,train
126019_flip2,train
110310_flip2,train
135079_flip2,train
133128_flip2,train
153062_flip2,train
71428_flip2,train
118010_flip2,train
120845_flip2,train
137389_flip2,train
89005_flip2,train
116462_flip2,train
129832_flip2,train
84163_flip2,train
81894_flip2,train
148060_flip2,train
89033_flip2,train
102712_flip2,train
123189_flip2,train
146624_flip2,train
123159_flip2,train
126030_flip2,train
97052_flip2,train
62413_flip2,train
139793_flip2,train
134642_flip2,train
170188_flip2,train
132669_flip2,train
81899_flip2,train
175403_flip2,train
172575_flip2,train
84173_flip2,train
124129_flip2,train
120251_flip2,train
115632_flip2,train
119885_flip2,train
174928_flip2,train
20019_flip2,train
152621_flip2,train
181127_flip2,train
107461_flip2,train
67169_flip2,train
65262_flip2,train
135076_flip2,train
130275_flip2,train
126113_flip2,train
134120_flip2,train
135558_flip2,train
118907_flip2,train
118966_flip2,train
28118_flip2,train
90350_flip2,train
148054_flip2,train
118432_flip2,train
173497_flip2,train
135033_flip2,train
69075_flip2,train
145502_flip2,train
140254_flip2,train
127896_flip2,train
116575_flip2,train
104230_flip2,train
129798_flip2,train
98415_flip2,train
105180_flip2,train
128838_flip2,train
98518_flip2,train
120723_flip2,train
79999_flip2,train
89474_flip2,train
143580_flip2,train
120346_flip2,train
146422_flip2,train
148535_flip2,train
179703_flip2,train
131759_flip2,train
179224_flip2,train
117964_flip2,train
73352_flip2,train
20557_flip2,train
24315_flip2,train
91850_flip2,train
105046_flip2,train
141207_flip2,train
143084_flip2,train
86665_flip2,train
123187_flip2,train
131718_flip2,train
173017_flip2,train
143099_flip2,train
75725_flip2,train
126979_flip2,train
133579_flip2,train
123572_flip2,train
177330_flip2,train
130255_flip2,train
154993_flip2,train
159662_flip2,train
127857_flip2,train
108941_flip2,train
119401_flip2,train
120824_flip2,train
17643_flip2,train
132677_flip2,train
101799_flip2,train
99425_flip2,train
111778_flip2,train
117015_flip2,train
102274_flip2,train
113221_flip2,train
77153_flip2,train
108958_flip2,train
195943_flip2,train
196812_flip2,train
77037_flip2,train
120811_flip2,train
72858_flip2,train
166380_flip2,train
166381_flip2,train
102715_flip2,train
